review_id,review,sentiment_label,sentiment_score,identified_theme
403,"Developers/ the company takes too long to update the app, and throughout that process, the app is basically useless. We can't send money or even be able to check our account. They even take it down from the Play Store for a while. This whole process usually takes them 3 to 5 days. This is very disappointing. It is an improvement from the previous version of the app, but they still have a long way to go to compete with the likes of CBE. Transferring to other banks sometimes doesn't work.",negative,-0.1377222222222222,User Interface & Experience
404,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",positive,0.1380952380952381,Customer Support
405,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,negative,-0.65,Feature Requests
406,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",positive,0.0602272727272727,Feature Requests
407,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",positive,0.0333333333333333,User Interface & Experience
408,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",positive,0.265625,Feature Requests
409,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",negative,-0.295,Feature Requests
410,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,positive,0.05,Feature Requests
411,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",positive,0.3714285714285714,Feature Requests
412,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",negative,-0.2044444444444444,User Interface & Experience
413,What's wrong with App. this days? it doesn't working properly. 1) it's VERY SLOW & doesn't open. it's very Annoying. 2) most of the time it says repeatedly Please try it again or try it later but again and again it doesn't open or work. 3) repeatedly it says something went wrong then it off the screen. I've updated the App. when it needed but nothing changed. 👉PLEASE if it has some issues with the App. Please fix it otherwise I'm going to uninstall it.,negative,-0.23625,Customer Support
414,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,negative,-0.3333333333333333,Customer Support
415,"What an awesome app! It is supper easy to use with very attractive GUI. But there are some problems to be addressed: (1) It crashes frequently and requires mobile cache to be cleared to relaunch. (2) Automatic OTP input is good. But fix the manual activation option, too. (3) It does not boot fast. (4) There are minor errors during the installation. (5) Color contrast: In the transactions menu, the credit accounts should be in dark green than light green. The debit accounts should be in dark red.",positive,0.1666666666666666,User Interface & Experience
416,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",negative,-0.1496031746031746,User Interface & Experience
417,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",negative,-0.190625,User Interface & Experience
418,"the app isn't working after it asked me the password it starts loading, but it doesn't open",neutral,0.0,Customer Support
419,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",positive,0.1898148148148148,Feature Requests
420,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",positive,0.0583333333333333,Feature Requests
421,Bad app . it stuck when you open and noting WORKS.,negative,-0.3499999999999999,Customer Support
422,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",positive,0.0288888888888888,Feature Requests
423,"Why the app doesn't allow to update the previous version. In addition to this, when I install the new version and try to activate, the app doesn't allow to write the activation OTP code to the screen. I have received the OTP password from telegram and email. Would you please fix this bug. Thank you",negative,-0.0151515151515151,Feature Requests
424,"This app has been found useless while I compared with the first version of IB12111...that was very good, you guys what is the matter with you. You are far from the technology and the competetor's digital product through convenience, reliable, easeness _-dashen, cbe, zemen... they are doing well! share their experience and be able to satisfy your esteemed customers including me. unless you will be down soon!",positive,0.1522222222222222,Feature Requests
425,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",positive,0.1535714285714285,Feature Requests
426,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,negative,-0.053125,Feature Requests
427,"The version 24.04.26 is not opening on any of my devices. I noticed this issue on my friend's Android 9 phone and also on my Samsung Android 12 phone. Even after weekly updates, the newest version is not working properly. Please provide a stable version update, as I prefer the older version of the app from the new one.",positive,0.101010101010101,Feature Requests
428,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,negative,-0.06,User Interface & Experience
429,"So BoA, your last application was horrible and buggy. And we thought ""finally!! a functional new app with better UI."" But It didn't last long, a non existent connection error at login.... Please just fix your app to the simplest functional form and it would be up to your other service standards.",negative,-0.0673295454545454,Feature Requests
430,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,negative,-0.0875,Customer Support
431,it doesn't work period z slowest mobile banking ever i would rather use *815#,neutral,0.0,Customer Support
432,OMG this is like the worst mobile banking app ever. I have many different mobile banking app from different banks but this is the worst so far. It says it has connection issue when I have wifi or data connection and while I'm using other social media apps. It keeps asking me for update once like every week and takes forever to load like I have to wait at least 10 minutes to login and another 10 min to see my balance.,negative,-0.199074074074074,Feature Requests
433,"Was working fine for 2 days then Error the request was not successful please check your connectivity or try again my connection works perfectly i reinstalled the app called support multiple times all of them said it's a system problem be patient it has been a week since then, called again they even dared to say the problem is your phone restart it which i did but still the same other banking apps work perfectly but this my experience with this app, horrible the whole system is bad",positive,0.0416666666666666,Customer Support
434,"This is a much better app from BOA, easy to activate with ATM credit info, that helps someone like myself who already forgots previous PIN No or IB password. Apps runs fast unlike the previous versions. I hope you don't ruin it with unnecessary update. Please notify customers to use this app through their SMS.",positive,0.0666666666666667,Feature Requests
435,"The app does not work well from abroad, there have been continuous upgrades and updates that are very interruptive and non-responsive. Staff do not have the technical capabilities to support whereas the support number and online support are never available.",neutral,0.0,Customer Support
436,This app is not efficient and can't be used for people outside Ethiopia. I am not able to enter back my OTP code into the App screen as it gets frozen and nothing can be done. Also the login screen forces to enter a local cell phone in Ethiopia and a PIN number. Those of us who live abroad are left out. The previous application with BoA Authenitcater was working efficiently and I was also able to login using my LapTop. I recommend the Application to use login user name & email instead of Ph#.,positive,0.0274621212121212,Feature Requests
437,"Be careful of using this app to transfer large sums of money. Recently I can't top up my mobile card, can't pay tickets, can't transfer money to Telebirr. The *815# works but what's the use of an app if we're using USSD. It will refund your mobile top up days after failing to top up but I wouldn't want to risk that. I'm a big fan of BoA but I wouldn't recommend this app. 👎",positive,0.269047619047619,User Interface & Experience
438,"Very poor app. It crashes every time, doesn't load properly, and you can't even buy airtime. The programming is subpar. Please take lessons from other online banking apps. I would give it a zero if I could!!",negative,-0.2384375,Account Access Issues
439,"The app doesnot allow to transfer from foreign currency accounts to local currency accounts , it says transaction not allowed , please check it and also it is difficult to activate the app from abroad countries since the otp doesn't reach by sms and it uses email, it doesn't allow manual otp input and the email hardly received , please review your app and make an update !!!",negative,-0.2986653645833333,User Interface & Experience
440,"When we come to use mobile banking app this app is the WOREST one. Who made this app? Why? im almost forget to use it While the app right infront to my phone. I preffered to go branch office rather than to use it. Let alone for transaction or other service for simple purpose to check my balance i used to call for the bank 'call center' rather than to open for this difficult app. It need high speed internet service, it stop service for simple interuption of the network, after transfer the 1/2",negative,-0.0349107142857142,Feature Requests
441,"Please add an option to manually input the OTP. I am residing outside of Ethiopia. I encountered difficulty accessing my account following the recent update (change) of your mobile banking app. Unfortunately, I am unable to activate the app on my mobile device. During the activation process, the app prompts for an OTP, which I can receive via Telegram. However, there is no option to manually input the OTP. I kindly request your assistance in resolving this matter and activating my account",positive,0.0199999999999999,Feature Requests
442,"It's been two months now, I cannot do any transaction using this app. It's really disappointing. I am using bank of Abyssinia currently because it's the nearest bank to my work place. The bank is turning to the worst bank in the country day by day. They always respond to customers that they are updating their system all year long, I think that's what they train their customer service operators to do.",negative,-0.4125,User Interface & Experience
443,"The worst mobile banking app! It doesn't load (seems like with the perfect WiFi and data connection it still manages to have network issues), when you finally get into the app, it makes it so hard more than it should be to send money.",positive,0.0416666666666666,Feature Requests
444,"Playstore need to have some option to give 0 stars because this application right here, deserve exactly that, imagine being one of the biggest banks In the country and can't manage to have good mobile application in the Era of mobile money, you guys are in the brink of collapse you better make it right real quick or you gonna be 10 meters down to the grave. DON'T USE THIS APP, IT'S WASTE OF TIME.",positive,0.2707341269841269,Feature Requests
445,"The updated version of this app is just time wasting. It doesn't work with 2G/3G network.require log in frequently,not fast as much as possible.automatic log out are the bad features of this app",negative,-0.0999999999999999,Customer Support
446,"This is terrible app. What the hell is your problem. Passwords can't be entered manually. I'm abroad. I don't have my Ethiopian Sim. I'm receiving the activation code via telegram. But you locked the system not to accept the activation OTP manually. Hence, I can't see my accounts, I can't make transactions etc.... how can you not think of this in advance.... now I'm in a terrible situation. I can't know what is going on with my account. WOULD YOU FIX IT NOW.... NOT TOMORROW or THE DAY AFTER...",negative,-1.0,User Interface & Experience
447,"This app is trash, it's not working for the past 3-4 days. I've to go to the bank to send money to other banks. Plus the app keeps crashing since the last update. BOA as a bank is deteriorating! This has to change.",negative,-0.125,Account Access Issues
448,"The worst mobile banking app ever!!! I have tried to transfer 25,000 from my BOA account to my CBE and it still hasn't reached my CBE account yet. When I tried contacting customer support they just tell me it's a problem with the system. I have waited 48 hours and I still haven't received my money. Bank of Abyssinia the worst bank and system, I don't recommend this app or bank to anyone.",negative,-1.0,User Interface & Experience
449,"This is the most stupid app I've seen, why would I turn off developer mode just because you can't make your app secure, this clearly indicates the app has very poor implementation and unskilled developers.. There are a lot of people who need developer option for different reasons. Please for the sake of the bank, fix this thing... Even the most secure international banking apps don't require it. Not to mention the lag and crashes",positive,0.0644444444444444,Feature Requests
450,"The app is essentially unusable, it asks to disable developer mode even when it is already disabled and crashes, sometimes it only works with wifi and sometimes only with data, or it crashes just because.......",negative,-0.05,Account Access Issues
451,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",negative,-0.10625,Feature Requests
452,"I've never seen a very worst mobile banking system like this, i lost 37000 birr because of your delay transaction system, i called 8397 and they told me stay for confirmation but, after i changed my mind and waiting for confirmation call to cancel the process they sent it with out my approval, so please don't use the mobile banking system please",negative,-1.0,Feature Requests
453,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",positive,0.1392857142857143,User Interface & Experience
454,this version is not working for me I cannot even buy card. I cannot send money,neutral,0.0,Customer Support
455,after i typed in my password it says successfully logged out ...and goes back to the first page,positive,0.3333333333333333,Feature Requests
456,it's not work correctly... you must have update it,neutral,0.0,Customer Support
457,good but they don't update enough don't add new things,positive,0.2787878787878787,Feature Requests
458,"Installed the latest version of this app on my Android 14 device, but it is not working. I have already received the activation key from your branch (via SMS), but couldn't activate it. It is a failed app. I bet you don't have QA testers.",neutral,0.0,Customer Support
459,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",positive,0.0833333333333333,User Interface & Experience
460,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,positive,0.1392857142857143,Feature Requests
461,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,positive,0.25,User Interface & Experience
462,"Worst App it ain't allowing yo activate not even in the nearest branch are able to activate it. I have been client of the bank for 10years. What is this BoA? As we know it being a leading in simplifying banking service this App needs to be fixed. Then we will give it better rate,",positive,0.0249999999999999,Feature Requests
463,"Great graphics, but why my music have to stop when I open this app? Make it make sense. But overall, it's good, but also needs too much data just to load this app. We might need a lite version of this.",positive,0.3399999999999999,Feature Requests
464,"the app used to run fine, but now it takes like forever to even open the main dashboard and sometimes it just crashes on its own. you guys gotta step it up. we need this app to be way faster",positive,0.2958333333333333,Account Access Issues
465,The app keeps crashing it stops responding while I'm using it or trying to open the app. Now I have to go to the bank in person to do any banking activities. In short it is the worst mobile banking system in Ethiopia,negative,-0.3333333333333333,Account Access Issues
466,I have nothing against your service but your App!!!!??? When will it ever work? Why do you keep changing the interface whenever there is an update? The most unreadable annoying app.,negative,-0.15,Customer Support
467,"I can't believe in this day and age, one of the major banks of the country can't seem to understand that having a working mobile payment option is a **MUST** to survive. I have decided to move my accounts to CBE and Awash because of this. Can't be bothered with this useless app.",negative,-0.21875,User Interface & Experience
468,I'm disappointed with the recent changes to this app. Disabling developer options for functionality seems unnecessary. The previous version offered a more user-friendly experience.,negative,-0.1633333333333333,Feature Requests
469,It's just terrible. It kept crashing in middle of transaction. Hell sometimes it won't open. My phone is stock Android (pixel 8) and I don't even know how this happens. Fix it!,negative,-0.09375,Account Access Issues
470,"Its nice platform when i compare with the previous version! But, when i try to use mobile banking the app states use the updated one! As it orders, i updated BOA from playstore, when i try to use mobile banking on the following day the same thing-update from the playstore!!!!",positive,0.0848958333333333,Feature Requests
471,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,negative,-0.1075,Feature Requests
472,"Unreliable, expensive service. Most of the time, it is not working. Sometimes, it will take more than a day to complete transactions and charges more for this unworthy service. I will not recommend this bank app to anyone.",positive,0.22,User Interface & Experience
473,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,positive,0.1,User Interface & Experience
474,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",negative,-0.0722222222222222,User Interface & Experience
475,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",positive,0.0416666666666666,Feature Requests
476,The App is not working on Android 9.1 at all. It shows an error notification and forcefully closes the app. Must be fixed ASAP.,positive,0.1,Customer Support
477,I am having a challenge to use the app. The app does not allow to update the previous app. Neither does it allow to manually insert OTP - BoA please modify the app to allow these features,negative,-0.1666666666666666,Feature Requests
478,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",positive,0.2,Account Access Issues
479,"This app is way better than both Apollo and the old mobile banking app. It's super easy to use and loads really fast. If you already have boa mobile banking before, activating it is a piece of cake. Great job on making such an awesome app – keep it up !",positive,0.4208333333333333,Feature Requests
480,Worst app ever previous version was way better than this version after I activated my mobile banking app it says account not found but I'm their system my IB customer does work fine please fix your bugs and test it before you release it I have visit and report many branches and head quarter but they can't fix the problem,positive,0.0499999999999999,Feature Requests
481,I don't know why they roll out new updates without making sure it works! Why???? Do they need to update to a new staff? Perhaps pay for a better network?? Mindenew? I don't know there always a problem with this app.,positive,0.3494318181818182,Feature Requests
482,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",negative,-0.0249999999999999,Customer Support
483,"It has good backgroud and simple. But keeps saying no conectivty , login, Close immediately you made it porly not woriking on stable network!!!",positive,0.35,Feature Requests
484,"By far the nicest looking app by an Ethiopian Bank. But it's functionality is weak. It is full of Transaction error, Function Error. Kudos, but it needs more backend work.",positive,0.14375,User Interface & Experience
485,A lot of the app's features have been rearranged but sometimes it works sometimes it doesnt...and that makes it less reliable specially at times of need...pls improve it,positive,0.0952380952380952,Customer Support
486,This app is the most worst app I used in Ethiopia and belive me I know I live in Ethiopia. Being the fincial app It doesn't work when you want it. It makes you wait for cash out code and immediately debit the amount before sending the code I have got to say abysinia bank I didn't expect this from you and I use CBE mobile banking,negative,-0.1212121212121212,Feature Requests
487,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,neutral,0.0,Feature Requests
488,The app has bugs. Signing in is still a challenge. Transfer to another bank is impossible. The app is slow and bland.,negative,-0.3777777777777777,User Interface & Experience
489,Sorry to say this compared to other banks mobile app its the worest it need more improvement the app doesn't match the bank standard it need more update its too slow plus it keep saying stop developing option on your phone when no developing setting enabled ??plus when it come to recent transaction nothing to display...,positive,0.0107142857142857,User Interface & Experience
490,My advice for whoever reading is go look for other bank(awash bank is a great example). This bank won't even allow you to access your money when you want. It has bad servers which don't work(respond) on time.,negative,-0.0083333333333332,User Interface & Experience
491,It was working good before the last update but after the update it asks to disable developer option. why is that? That means any developer with developer option enabled can't access his account. It crushs a lot of times.,positive,0.35,Feature Requests
492,"The app is terrible, nothing functions properly. Especially since the latest update, it crashes all the time.",negative,-0.1666666666666666,Account Access Issues
493,"After last update, the app keeps crashing, not working. Pls fix it. Mobile transactions become impossible.",negative,-0.3333333333333333,Account Access Issues
494,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",negative,-0.4638888888888888,Feature Requests
495,"Slow login, crashes frequently, annoying app ever. Since you updated this app, it's been extremely unhelpful.",negative,-0.4083333333333334,Account Access Issues
496,"I don't know why every time you come up with a new update the app get worst than the oldest, it is taking more time to load, can load money to telebirr, can't pay awach. Please try to fix it.",negative,-0.1212121212121212,User Interface & Experience
497,The latest update has a bug it keeps crashing. Please fix it it's so inconvenient to do our business this way. That or we will switch to other banks,negative,-0.075,Account Access Issues
498,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",neutral,0.0,Customer Support
499,"""I am extremely disappointed with the poor service I have received. It is unacceptable that I cannot make transactions of 30,000 Birr and sometimes my money gets stuck in the air. As a result of your incompetence, I have been forced to change my bank account. This level of service is completely unacceptable and needs to be rectified immediately.""",negative,-0.3374999999999999,User Interface & Experience
500,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",negative,-0.0041666666666666,Feature Requests
501,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",neutral,0.0,Customer Support
502,I prefer the earlier version. This updated app crushes during login and says there is bug. Please fix the bug issue.,neutral,0.0,Feature Requests
503,"Its amazing and easy to use , but from these two past days it crashes and tells me ""there is not enough connectivity"" while my internet was good enough , and i can't open it anymore !! Fix this proplem ASAP.",positive,0.2119047619047619,Account Access Issues
504,It usually crashes and the reason it gives is a problem on internet connection although the internet was fine.,positive,0.0833333333333333,Account Access Issues
505,"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",positive,0.0518518518518518,Account Access Issues
506,The app does not open sometimes it says coonection issue which i dont have and after it opens it has bugs while using its not smooth to work with please improve it,negative,-0.1,Feature Requests
507,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,positive,0.1149999999999999,User Interface & Experience
508,I love boa but the mobile app isn't as good as the older version when the app gets update it gets worse and worse it doesn't even work..fix the issue with that,positive,0.1133333333333333,Feature Requests
509,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",negative,-0.2797619047619047,Feature Requests
510,"I never ever seen the worst commercial app like this in my life , it does not work anything , i donot know how the IT Team of the bank tested and launch the app. Its annoying !",negative,-0.6666666666666666,Customer Support
511,"One of the weakness in BOA is it's mobile App. I hope this will address some of them, but it is very critical to work on modernizing and ensuring the security of it's mobile banking system in this digitalized world",neutral,0.0,Feature Requests
512,"Simple, fast and easy to use. I had bad experience on apollo and the older version of this app is too slow.",negative,-0.0333333333333333,Feature Requests
513,I don't have words for your great work.. Really Good .what i like the most is the screenshots features is included which gives you the transactions detail ...Great Work...KEEP IT UP !!??,positive,0.7604166666666666,Customer Support
514,So this updated version is so much better and faster but it doesn't open unless it's directly opened from play store. fix this issue I'd give it 5 if it wasn't for this,positive,0.1999999999999999,Feature Requests
515,"I sm a big fan of BOA , but the mobile banking is so trashy( sorry but its the best word to discribe it).... please buy a good server ....it always show blank age after login slecially on sundays it does not work at all...the new update has a good UI but has same respose problem ....",positive,0.2545454545454545,Transaction Performance
516,"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",negative,-0.4549999999999999,Feature Requests
517,Hate how we're expected to disable 'Developer Options' everytime we open the app. An unnecessary point of friction that's been put in place in the guise of security.,negative,-0.325,Feature Requests
518,"Dear BOA, Are you sure you are upgrading your application. It is becoming worse and worse. Please fix the bug as quickly as possible.",positive,0.0299999999999999,Feature Requests
519,"The app is a total waste of time, it glitches, doesn't log in fast, super slow.",positive,0.0066666666666666,Feature Requests
520,"It's a quiet good and smoothly accessible app which allows users to transfer , Airtime Top-up, ATM withdrawal and Utilities payments.",positive,0.3583333333333333,User Interface & Experience
521,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",positive,0.375,Feature Requests
522,"Was working ok.but it started not displaying banks list to choose from, and it needs updating every couple of days, annoying",negative,-0.8,Customer Support
523,boa of mobile backing,neutral,0.0,Feature Requests
524,this is worest app 24/7 loading,neutral,0.0,Feature Requests
525,very nice Abyssinia bank is choice all,positive,0.78,Feature Requests
526,the app crush frequently,positive,0.1,Feature Requests
527,"I am an app developer, I need to keep developer options on... WHY ARE YOU ASKING ME TO TURN DEVELOPER OPTIONS OFF... why is it that Abyssinia is the only damned bank in Ethiopia that just can't seem to buld an app that works... it's not that hard people, just look at CBE... this is simply terrible, borderline unusable!",negative,-0.4305555555555556,Feature Requests
528,"Absolutely the worst mobile banking app.it crashs every time,problem when logging in and and cuts my balance when top up without even recharging",negative,-0.1,Account Access Issues
529,liking this application good 👍,positive,0.7,Transaction Performance
530,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",negative,-0.0166666666666666,Customer Support
531,always problematic hardly works,negative,-0.2916666666666667,Customer Support
532,"For anyone who wants to download it, just don't!!!",positive,0.390625,Feature Requests
533,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",neutral,0.0,Feature Requests
534,what awesome apps. it is very simple to use and more much important apps.,positive,0.475,Feature Requests
535,"this app does no work on Samsung a51, it just gives a preview of the logo",neutral,0.0,Customer Support
536,It is very bad app. not friendly usable. needs extremely strong network. Can't be updated easily.,negative,-0.0577083333333332,Feature Requests
537,"It was a very nice app and was exemplary to other banks, but I am experiencing difficulties in transfering transactions and thinking to leave Abyssinia? What would you advise me. ወጣ ወጣና ሆነእኮ ነገሩ።",positive,0.3275,User Interface & Experience
538,"Pretty good for a banking app, it still lacks some things with in the ui and with the speed of the app but overall it's a good application. Thank you 5/5👍🏻",positive,0.4125,Transaction Performance
539,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",negative,-0.2483333333333333,Customer Support
540,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,positive,0.1499999999999999,Feature Requests
541,"Worst app. It is wise to invest money and you can make it like CBE app. Even the incon has no image. My app has better UI than yours. So, please invest more and hire professional developer companies and improve it.",positive,0.1599999999999999,Feature Requests
542,App needs a lot of work. It continuously crashes and shuts down.,negative,-0.1555555555555555,Account Access Issues
543,Wow! what a disgrace for BOA. The app barely works. Too slow and always returns error.,negative,-0.0416666666666666,Customer Support
544,It is really great to see you have solved some of the problems with the previous version. Thank you for taking time to improve.,positive,0.3166666666666667,Feature Requests
545,"Like I said before, the previous version was horrendous! I'm glad that you took time and decided to develop this awesome app. Well done!",positive,0.4305555555555556,Feature Requests
546,"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",negative,-0.25,User Interface & Experience
547,Definitly better than the privious version but this one crashes frequently and needed to put to sleep on andrioid version 9,positive,0.3,Account Access Issues
548,"why do we need to turn off ""developer options"" in order to use your app, on the new update??? Are we suppose to not use our device for other purposes just so we can use your app? It is not security it is BS. (fix that and I will update my rating)",positive,0.0056818181818181,Feature Requests
549,No feature works correctly. Its always buffering and needs probably high data. So its useless 😏😏😏,negative,-0.1699999999999999,Customer Support
550,When writing amounts z app cannot insert deceimasl so that one cannot transact amounts involving cents !!! A finnacial app to be released without this feature being checked !!!,neutral,0.0,Feature Requests
551,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",negative,-0.0095959595959596,Feature Requests
552,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,positive,0.1666666666666666,Customer Support
553,"Why Why Why???? it is difficult to make transactions, it takes alot of time to make payments, i thought the update will make it work, but it got worse. please fix it",negative,-0.45,Customer Support
554,After the recent update the application keeps crashing when I tried to open. Please fix.,neutral,0.0,Account Access Issues
555,"I'm sorry but what kind of stupid developer thinks the app will be faster if we disable ""Developer mode""? I've never seen such degeneracy in my entire life, please get rid of this feature",negative,-0.1399999999999999,Feature Requests
556,"This app didn't work. They have a new version (new app) but still not compatible with my Samsung S8+ , which is v.funny.",positive,0.1363636363636363,Customer Support
557,"The worst mob app i have ever seen. Slow, uncomfortable and stupid. It is better to learn from the best app (tele birr). The released updates is even worst.",negative,-0.3,Feature Requests
558,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",negative,-0.7142857142857143,Feature Requests
559,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",positive,0.0666666666666666,Feature Requests
